model,task,from_lang,to_lang,success,valid,codebleu,bleu,meteor,rouge1,rouge2,rougeL,rougeLsum,chrF,ter,wer
deepseekcoder7b,str_substring,go,js,1.0,0.0,0.5843283536276156,0.25205868329233094,0.5487680926850498,0.4916666666666667,0.37815126050420167,0.4833333333333333,0.4916666666666667,55.48642740550825,82.35294117647058,0.7789473684210526
granitecode3b,str_match,c,java,1.0,1.0,0.2197444448952146,0.0,0.2048286224821313,0.049586776859504134,0.0,0.049586776859504134,0.049586776859504134,22.75972288567428,325.0,4.090909090909091
codegemma7b,int_arith,py,cpp,1.0,1.0,0.4210259036082468,0.20720445022858106,0.553950889713132,0.42512077294685996,0.16585365853658537,0.36714975845410625,0.396135265700483,38.25550273011722,154.41176470588235,1.5671641791044777
deepseekcoderv2,str_substring,cpp,js,1.0,1.0,0.4835130746576957,0.2998339995211359,0.4663880597014925,0.5333333333333333,0.2797927461139897,0.441025641025641,0.4923076923076923,49.719356358136466,71.56862745098039,0.7052631578947368
codegeex4,str_substring,rs,java,1.0,1.0,0.227555375661269,0.1164776022685708,0.2650347234525033,0.14906832298136646,0.012578616352201259,0.12422360248447206,0.14906832298136646,34.23183242236049,162.06896551724137,1.9387755102040816
magicoder7b,file_rename,java,go,1.0,1.0,0.2864234611374064,0.23049947694384032,0.552641639215228,0.22222222222222224,0.08247422680412371,0.20202020202020202,0.22222222222222224,50.75648331307345,462.5,4.8
yicoder2b,int_arith,c,java,1.0,1.0,0.4684494523022088,0.3391990220471867,0.4240660959120818,0.45161290322580644,0.24188790560471976,0.34604105571847504,0.44574780058651026,50.3966994713726,76.53631284916202,0.8202247191011236
yicoder2b,int_cmp,cpp,py,1.0,1.0,0.24938500609031214,0.17585333277364004,0.5135432092867721,0.4423076923076923,0.29411764705882354,0.3269230769230769,0.4423076923076923,43.25503172898569,91.30434782608695,1.0238095238095237
yicoder2b,int_arith,cpp,go,1.0,1.0,0.3685932249344235,0.356790826623976,0.5186513264983529,0.37714285714285717,0.1271676300578035,0.2628571428571429,0.3657142857142857,43.71400119890513,118.05555555555556,1.1971830985915493
codellama7b,str_match,go,py,1.0,1.0,0.2521842891847389,0.0,0.20667548056744728,0.08264462809917356,0.0,0.06611570247933884,0.08264462809917356,18.550378659266904,187.80487804878047,2.2
deepseekcoder7b,file_size,py,js,1.0,1.0,0.3461749161176822,0.0593707167372384,0.24434983608792385,0.019047619047619042,0.0,0.019047619047619042,0.019047619047619042,20.462728678546675,1385.7142857142858,18.2
codeqwen,int_cmp,go,py,1.0,1.0,0.24357995026280305,0.0,0.3061408572665608,0.15584415584415587,0.0,0.15584415584415587,0.15584415584415587,32.644701810084406,89.13043478260869,0.9047619047619048
codellama7b,str_interp,js,go,1.0,0.0,0.28862469019354536,0.1864093573205799,0.35679450665210105,0.35000000000000003,0.2105263157894737,0.35000000000000003,0.35000000000000003,25.580470540587903,72.0,0.7391304347826086
deepseekcoderv2,file_create,c,cpp,1.0,1.0,0.3841749675366486,0.16954471483462535,0.484155968625424,0.11851851851851852,0.045112781954887216,0.1037037037037037,0.11851851851851852,44.138195957594164,509.5238095238095,5.526315789473684
magicoder7b,str_concat,java,rs,1.0,1.0,0.47985578081326075,0.45606087628315123,0.7851883021249736,0.6,0.2631578947368421,0.6,0.6,56.66220880171954,47.368421052631575,0.5
codegemma7b,dir_make,js,cpp,1.0,0.0,0.29976343464810173,0.2593581129817814,0.3449452718098958,0.3364485981308411,0.17142857142857143,0.2803738317757009,0.3364485981308411,43.32521413671488,79.24528301886792,0.8431372549019608
granitecode3b,str_match,js,c,1.0,0.0,0.2532091679912296,0.12943986279817604,0.3780896670285922,0.2545454545454545,0.014652014652014652,0.15272727272727274,0.24,27.70723551758615,131.858407079646,1.3703703703703705
deepseekcoder7b,file_size,java,go,1.0,1.0,0.469698391534225,0.4259131678372765,0.5680497074259517,0.5974025974025974,0.3466666666666667,0.5454545454545454,0.5974025974025974,58.52175168789794,84.375,1.0
yicoder9b,logic_ops,py,c,1.0,1.0,0.6502157731735216,0.5763828062628481,0.7944391511867034,0.6,0.47058823529411764,0.6,0.6,71.11969618165911,85.71428571428571,0.8518518518518519
granitecode8b,str_prepend,rs,py,1.0,1.0,0.5178567381064649,0.11919146437520799,0.3829139648751347,0.48275862068965514,0.2222222222222222,0.48275862068965514,0.48275862068965514,14.331387031209154,68.42105263157895,0.8125
codegeex4,int_cmp,rs,go,1.0,1.0,0.30964398307717567,0.21198905097317547,0.4946654461548894,0.3878787878787879,0.18404907975460125,0.3515151515151515,0.3878787878787879,41.63405030405032,94.28571428571428,0.9705882352941176
codegemma7b,file_exists,js,go,1.0,0.0,0.3292312443277974,0.19731256596704755,0.37295918367346936,0.22388059701492535,0.045454545454545456,0.19402985074626866,0.22388059701492535,36.07802569507827,188.37209302325581,1.875
codegeex4,file_exists,java,rs,1.0,1.0,0.33904742539886246,0.10427667101336087,0.43798157225853307,0.2142857142857143,0.06306306306306306,0.20535714285714285,0.2142857142857143,27.87486923317418,314.2857142857143,3.1875
codeqwen,dir_make,c,py,1.0,1.0,0.49925650669090227,0.24903719809455385,0.45785123966942154,0.2608695652173913,0.09523809523809525,0.2608695652173913,0.2608695652173913,51.87546497575972,400.0,3.75
dolphincoder7b,logic_ops,java,rs,1.0,0.0,0.30932830017112417,0.1793482594504965,0.327490632064662,0.3,0.10256410256410256,0.3,0.3,25.528153066470942,78.18181818181819,0.7924528301886793
codellama7b,dir_make,rs,java,1.0,0.0,0.29416140728289575,0.2827368437174493,0.4988697528708992,0.5,0.2413793103448276,0.5,0.5,42.16447821800549,60.60606060606061,0.59375
deepseekcoderv2,logic_ops,py,cpp,1.0,1.0,0.537757442218652,0.4856116044183961,0.5658721508192079,0.5801526717557253,0.3875968992248062,0.5038167938931297,0.5801526717557253,55.38784494997036,82.14285714285714,0.9454545454545454
deepseekcoder7b,str_prepend,java,js,1.0,1.0,0.34451386311616294,0.0,0.3194444444444444,0.25,0.0,0.25,0.25,13.659501754425039,80.0,0.75
codegeex4,str_substring,c,rs,1.0,0.0,0.1946753762479813,0.20251037975498207,0.40918764140416986,0.18181818181818182,0.017467248908296942,0.12987012987012989,0.18181818181818182,31.069892576427023,208.33333333333334,2.3333333333333335
codellama7b,file_create,go,c,1.0,0.0,0.38977917539048484,0.15486575442748812,0.37761364138780895,0.17475728155339806,0.10784313725490195,0.17475728155339806,0.17475728155339806,32.71192609149618,224.13793103448273,2.327272727272727
deepseekcoder7b,file_size,js,py,1.0,1.0,0.49439870074995473,0.2937186061127749,0.6145282186948855,0.31578947368421056,0.16666666666666663,0.31578947368421056,0.31578947368421056,64.0446926271804,300.0,3.142857142857143
codeqwen,file_create,js,java,1.0,0.0,0.314194999958479,0.21899869570643135,0.42233637764100673,0.3516483516483516,0.1348314606741573,0.3076923076923077,0.3516483516483516,47.20836656828746,110.8108108108108,1.1714285714285715
yicoder9b,str_interp,rs,c,1.0,1.0,0.5315069796028582,0.5917790766521186,0.769503862150921,0.631578947368421,0.5,0.631578947368421,0.631578947368421,66.57821699413908,36.84210526315789,0.3888888888888889
magicoder7b,file_rename,cpp,c,1.0,1.0,0.477603030774763,0.4669562276693368,0.6536741214057508,0.34375,0.16129032258064516,0.34375,0.34375,76.50639762451505,231.25,2.466666666666667
granitecode3b,str_substring,py,go,1.0,0.0,0.47874678814161575,0.38794052698135756,0.47812642471163286,0.5982142857142856,0.4774774774774775,0.5892857142857142,0.5982142857142856,60.075970732370095,48.38709677419355,0.5081967213114754
codellama7b,file_rename,rs,py,1.0,1.0,0.3166865725979684,0.2583733536099168,0.625788975383968,0.12903225806451613,0.06593406593406594,0.12903225806451613,0.12903225806451613,50.49614242812795,383.33333333333337,4.4375
stablecode,str_append,js,py,1.0,1.0,0.5073721287130983,0.07935627934141626,0.32779720279720276,0.1739130434782609,0.0,0.1739130434782609,0.1739130434782609,15.535695424070028,93.33333333333333,0.9166666666666666
yicoder2b,str_match,c,py,1.0,1.0,0.22406928886867306,0.0,0.21743754066075752,0.20618556701030927,0.0,0.10309278350515463,0.20618556701030927,21.442843693804473,129.26829268292684,1.457142857142857
deepseekcoder7b,dir_make,java,rs,1.0,1.0,0.4355485968268137,0.1232328612457608,0.4614172207231248,0.196078431372549,0.0816326530612245,0.196078431372549,0.196078431372549,33.4965533451441,411.1111111111111,4.25
yicoder9b,file_rename,js,py,1.0,1.0,0.30047778512240597,0.2200257194296255,0.3298087989119063,0.11111111111111113,0.045454545454545456,0.11111111111111113,0.11111111111111113,44.13699988966461,372.22222222222223,3.8125
codegeex4,int_arith,java,c,1.0,1.0,0.2741008772588325,0.41355725088089046,0.5232442580782939,0.5064935064935066,0.25,0.44155844155844154,0.5064935064935066,47.111680503476855,69.23076923076923,0.7763157894736842
codegemma7b,str_substring,py,java,1.0,0.0,0.19987119305712958,0.10234373031988032,0.2666313181720967,0.11363636363636363,0.01149425287356322,0.10227272727272729,0.11363636363636363,37.670097062413745,191.3793103448276,2.2653061224489797
granitecode8b,file_exists,cpp,go,1.0,1.0,0.5426193170240254,0.24432045140531297,0.537703890539426,0.3859649122807017,0.23214285714285715,0.3859649122807017,0.3859649122807017,49.43868336971199,113.95348837209302,1.25
magicoder7b,int_arith,rs,java,1.0,1.0,0.2636477081708935,0.3030233632244869,0.37840385177508506,0.388663967611336,0.26122448979591834,0.3724696356275303,0.388663967611336,40.75631640122005,81.00558659217877,0.7640449438202247
yicoder2b,file_size,py,java,1.0,1.0,0.4651724813889637,0.22305963890230354,0.47506493852325077,0.27450980392156865,0.11999999999999998,0.27450980392156865,0.27450980392156865,46.93319688620628,252.0,2.5416666666666665
granitecode3b,file_exists,js,py,1.0,0.0,0.4800763694489878,0.24690512413550944,0.5985884232954546,0.05263157894736842,0.027027027027027025,0.05263157894736842,0.05263157894736842,50.79987369895223,1133.3333333333335,21.666666666666668
stablecode,int_cmp,go,c,1.0,0.0,0.44180147428204974,0.3278491913431913,0.6362995623596518,0.30357142857142855,0.1272727272727273,0.30357142857142855,0.30357142857142855,51.86515225826103,106.25,1.0851063829787233
yicoder9b,int_cmp,rs,js,1.0,1.0,0.1174485492730265,0.02943822404561789,0.17285954332499703,0.21940928270042193,0.059574468085106386,0.16033755274261602,0.21940928270042193,19.508728482582814,92.85714285714286,0.9204545454545454
dolphincoder7b,dir_make,py,cpp,1.0,0.0,0.2785631714047824,0.08603581420484697,0.3304459628728784,0.234375,0.0,0.171875,0.234375,32.74558504195575,126.41509433962264,1.2745098039215685
deepseekcoderv2,str_cmp,c,rs,1.0,0.0,0.3740499990474625,0.11057355239599857,0.26937598262577306,0.26706231454005935,0.05970149253731343,0.18397626112759644,0.26706231454005935,20.714225714414038,93.25842696629213,0.9548022598870056
magicoder7b,str_prepend,java,go,1.0,1.0,0.27284093231395234,0.0,0.2134146341463415,0.14814814814814814,0.0,0.14814814814814814,0.14814814814814814,9.694040881619975,177.77777777777777,1.875
deepseekcoder7b,dir_make,py,rs,1.0,1.0,0.4419619512123069,0.17206277205306617,0.4001879739172916,0.25531914893617025,0.13333333333333333,0.25531914893617025,0.25531914893617025,38.95517738421431,355.55555555555554,3.875
stablecode,logic_ops,js,c,1.0,0.0,0.4453952069575836,0.5176124715694779,0.876877499971182,0.4727272727272727,0.1509433962264151,0.4727272727272727,0.4727272727272727,56.2753543153617,60.71428571428571,0.6296296296296297
codegeex4,int_factors,cpp,java,1.0,1.0,0.3621991182064793,0.17762233838944866,0.3894029871076985,0.28148148148148144,0.13533834586466165,0.28148148148148144,0.28148148148148144,41.00243977705556,213.51351351351352,2.2857142857142856
codeqwen,str_interp,js,py,1.0,1.0,0.3536771082477061,0.1277823110790415,0.6389077905343776,0.24242424242424246,0.06451612903225806,0.24242424242424246,0.24242424242424246,31.845789891905252,172.72727272727272,1.6666666666666667
granitecode8b,int_cmp,c,go,1.0,1.0,0.25064917701163025,0.1363770279289105,0.3292289241820979,0.3225806451612903,0.09836065573770492,0.2903225806451613,0.3225806451612903,35.32883898712073,81.42857142857143,0.8235294117647058
yicoder2b,str_cmp,c,js,1.0,1.0,0.3699170531412416,0.018314101966169328,0.10875229916031634,0.023668639053254437,0.0,0.023668639053254437,0.023668639053254437,11.480867011023621,98.88888888888889,0.9878048780487805
dolphincoder7b,str_concat,js,c,1.0,1.0,0.07989166267368339,0.0376284614136765,0.15723042389709055,0.3333333333333333,0.14285714285714285,0.3055555555555555,0.3333333333333333,19.996783675508635,80.7017543859649,0.8301886792452831
granitecode3b,file_size,py,rs,1.0,0.0,0.18324505539203118,0.17042228599565215,0.28565759562628096,0.303030303030303,0.10309278350515463,0.2828282828282829,0.303030303030303,30.821705569477203,81.03448275862068,0.8679245283018868
yicoder9b,int_cmp,go,py,1.0,1.0,0.26644327086165515,0.0,0.33534380426059124,0.32989690721649484,0.12631578947368424,0.24742268041237112,0.32989690721649484,33.36153289464691,97.82608695652173,1.0476190476190477
deepseekcoder7b,int_factors,rs,c,1.0,1.0,0.1555895012212349,0.15106215220334418,0.2483320456018862,0.3218390804597701,0.1271676300578035,0.2413793103448276,0.31609195402298856,28.101127518328116,82.4074074074074,0.8388625592417062
yicoder9b,file_size,java,cpp,1.0,0.0,0.32529158622868115,0.18969546011219315,0.5264866133302044,0.35838150289017334,0.14035087719298245,0.2774566473988439,0.31213872832369943,40.60641401234511,192.15686274509804,2.125
codellama7b,file_rename,go,cpp,1.0,0.0,0.5299223650013956,0.7888405670616152,0.9645427609309195,0.6470588235294118,0.3125,0.6470588235294118,0.6470588235294118,86.31955753867534,43.75,0.4
dolphincoder7b,str_match,py,cpp,1.0,1.0,0.3869682711244263,0.1406172318052443,0.4395603862041535,0.26595744680851063,0.10752688172043012,0.19148936170212763,0.26595744680851063,39.01354193854571,210.90909090909088,2.391304347826087
granitecode8b,str_prepend,py,java,1.0,1.0,0.4799067406884552,0.0,0.5076741440377803,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,25.053386927663247,233.33333333333334,2.5
stablecode,str_append,go,cpp,1.0,1.0,0.4293288612723582,0.5001999167683281,0.6079588703176927,0.65,0.5263157894736842,0.65,0.65,55.78702693902532,40.0,0.4444444444444444
granitecode3b,str_concat,cpp,java,1.0,1.0,0.9574113590797566,0.9574847845993494,0.9786831838474843,0.9642857142857143,0.9259259259259259,0.9642857142857143,0.9642857142857143,95.96230303028011,3.571428571428571,0.037037037037037035
granitecode8b,str_interp,js,c,1.0,0.0,0.355088389384816,0.20735641686281772,0.6355216221290444,0.4363636363636364,0.22641509433962265,0.4000000000000001,0.4363636363636364,43.22996573714457,131.57894736842107,1.5
codellama7b,file_size,java,go,1.0,0.0,0.43687464809940074,0.129704218637134,0.46548775937927694,0.2485207100591716,0.09580838323353293,0.23668639053254437,0.2485207100591716,37.34911267021109,368.75,4.137931034482759
codegeex4,str_match,rs,go,1.0,0.0,0.328859053006461,0.16167054980456752,0.31789523108154966,0.277992277992278,0.10116731517509726,0.2084942084942085,0.277992277992278,42.91479722883624,140.81632653061226,1.4526315789473685
granitecode8b,str_prepend,go,js,1.0,1.0,0.3594949143372862,0.3014420669302282,0.26859504132231404,0.48,0.2608695652173913,0.48,0.48,26.621050218481336,66.66666666666666,0.75
stablecode,int_arith,js,java,1.0,0.0,0.43523810969554255,0.3137874021624547,0.4465442682452688,0.4700460829493087,0.2314814814814815,0.38709677419354843,0.4700460829493087,55.112720525834625,112.84916201117319,1.1629213483146068
yicoder9b,int_factors,cpp,c,1.0,1.0,0.13986817011102953,0.16490483749556373,0.26971060921568824,0.3431952662721894,0.10119047619047618,0.2603550295857988,0.3431952662721894,30.56069809065648,85.18518518518519,0.8720379146919431
deepseekcoder7b,file_rename,rs,py,1.0,1.0,0.3493705410835085,0.3023693364156956,0.4278026500248724,0.20689655172413793,0.14285714285714282,0.20689655172413793,0.20689655172413793,55.365226272405664,188.88888888888889,2.25
codellama7b,file_rename,go,js,1.0,1.0,0.47136501411799236,0.26309829670332835,0.6118868731985614,0.04,0.0,0.04,0.04,38.40365571920524,276.9230769230769,3.3333333333333335
deepseekcoder7b,logic_ops,java,c,1.0,0.0,0.34953996357883194,0.30936642527635105,0.8139067524115754,0.3561643835616438,0.056338028169014086,0.3287671232876712,0.3561643835616438,42.33113898244683,128.57142857142858,1.2962962962962963
granitecode8b,file_create,py,js,1.0,1.0,0.38015425514873113,0.26842667325088015,0.5133768919989948,0.2571428571428572,0.14705882352941177,0.2571428571428572,0.2571428571428572,39.1606501381352,195.23809523809524,2.1666666666666665
codellama7b,logic_ops,js,c,1.0,0.0,0.6829060648092986,0.7044702076601725,0.9227105389656831,0.6545454545454545,0.49056603773584906,0.6545454545454545,0.6545454545454545,68.53143462687825,42.857142857142854,0.4444444444444444
deepseekcoderv2,str_match,java,rs,1.0,0.0,0.497933432154927,0.2338887312680187,0.44382168925964544,0.427536231884058,0.30656934306569344,0.3840579710144928,0.427536231884058,48.64453518845856,161.22448979591837,1.5104166666666667
codeqwen,str_cmp,py,c,1.0,0.0,0.1633777659743491,0.1437078093947023,0.20641936278535064,0.15637860082304528,0.02892561983471074,0.102880658436214,0.15637860082304528,21.786995107071185,95.95015576323988,0.9671052631578947
stablecode,file_exists,cpp,go,1.0,0.0,0.37975933772571013,0.27089033841421917,0.5521128896147074,0.36800000000000005,0.1951219512195122,0.35200000000000004,0.36800000000000005,49.224323373282544,141.86046511627907,1.55
dolphincoder7b,int_arith,c,js,1.0,1.0,0.11192707232847507,0.17720414438711932,0.19447287615148415,0.17486338797814208,0.0,0.13114754098360654,0.17486338797814208,27.520763802150437,92.56198347107438,0.9099099099099099
